,FullDesign,NFE,TargetRatioObjective,StiffnessObjective,FeasibilityScore,StabilityScore
234323,100000000010000000000101001000001110,2983,0.2969100130080564,-0.4259658039854077,0.8,0.4000000000000001
234374,010000000010000000000101001110001010,2817,0.4216487496163563,0.2218356262516324,0.6000000000000001,0.6000000000000001
234395,011000000010000101000101001010001010,2848,0.5977400086720375,0.3979294866031732,0.4000000000000001,0.7000000000000001
234414,110100000010000000000101001000101110,2966,0.5979400086720374,-0.2079205060875265,0.4000000000000001,0.8
234420,110000000010000000000101001000101100,3037,0.4218487496163563,-0.3345100233038411,0.6000000000000001,0.7000000000000001
234439,110000000010000000000101001000001110,2867,0.5979400086720374,-0.2437712212744865,0.4000000000000001,0.4000000000000001
234520,001000000010000001000100001000110000,3150,0.1998,-1.7316533216339997e-05,1.0,0.4000000000000001
234528,110000000010000000000100001000110100,3105,0.4216487496163563,0.22183468492829567,0.6000000000000001,0.8
234565,100010000010000000000101001010001110,3008,0.5103006884470354,-0.11295000958422258,0.4000000000000001,0.8
234578,100010000010000000000101001001101110,2997,0.5625610486256245,-0.16263655153406892,0.4000000000000001,0.8
234607,010000000010000000000101001010001010,2910,0.4216487496163563,0.22183377032759471,0.6000000000000001,0.4000000000000001
234628,100000000000000100000101101010011100,3226,0.18431631632684564,-0.41575663732550416,1.0,1.0
234678,110000000000000000000101001110001110,2901,0.5979400086720374,-0.19256251803413865,0.4000000000000001,0.6000000000000001
234811,101000000010000001000101001100111100,3328,0.0386127705922219,-0.36615812505032624,1.0,0.9
234817,110000000100000000000100000000110100,3125,0.4216487496163563,0.22183386631758234,0.6000000000000001,0.8
234820,100000000010000000000101001000111110,3149,0.4218487496163563,-0.3270635816159833,0.6000000000000001,0.9
234859,110000000010000000000101000000101110,3004,0.5979400086720374,-0.11295000958422258,0.4000000000000001,0.6000000000000001
234879,100000000011000000000101001100111100,3361,0.13654730985867514,-0.495101843072737,1.0,1.0
234920,100000000000000000000000001000100100,3166,0.1998,-2.860789589814058e-05,1.0,0.10000000000000007
234955,100000000010000000000101001100001110,2757,0.2532268889677045,-0.3810601447353321,0.8,0.6000000000000001
235000,100000000010000000000101001000011110,2916,0.4218487496163563,-0.3236079443221322,0.6000000000000001,0.8
235015,100000000010000000000101001001101110,2995,0.38851471737505694,-0.2937987415552025,0.6000000000000001,0.7000000000000001
235017,110000000000000100000101000011001110,2941,0.5872465203843815,-0.13141941282141986,0.4000000000000001,0.8
235050,100010000010000000000101001000101110,3012,0.4122125343267652,-0.3773982953363776,0.6000000000000001,0.8
235057,100010000010000000000100001000110100,3146,0.2967100130080564,0.09689625330951128,0.8,0.9
235063,101000000010000001000101001011001110,3164,0.3157189355396721,-0.15187282608831953,0.6000000000000001,0.8
235074,111000000010000001000101000000001110,2968,0.39794000867203744,0.005783145926939515,0.4000000000000001,0.30000000000000016
235183,111000000010000001000101001000001110,2852,0.4646066753387042,-0.14504641666732904,0.4000000000000001,0.4000000000000001
235207,010100000010000000000101001000111000,3063,0.2967100130080564,0.09689759699840604,0.8,0.8
235222,100000000010000000000100101100110100,3136,0.3478461240963168,-0.0341281588944517,0.6000000000000001,0.8
235259,101000000010000001000101000010101100,3035,0.7854355045704776,-0.04651708733750738,0.8,0.9
235263,101000000100000001000100001010100100,3212,0.2770887413035205,-0.2691219835494401,0.8,0.9
235293,100010000000000000000101001000011100,3217,0.1998,-1.5522126167717443e-05,1.0,0.7000000000000001
235335,100000000010000100000100001000110100,3086,0.2969100130080564,-0.14802823807147708,0.8,0.9
235368,110000000000000100000101001011001110,2873,0.5892345224256288,-0.2079205060875265,0.4000000000000001,0.8
235377,101000000010000001000100000100110100,3101,0.003724793531518644,-0.20226979696539296,1.0,0.8
235392,101000000010000001000101000000001110,3006,0.2969100130080564,-0.13838410463900236,0.8,0.30000000000000016
235412,101000000010000001000101001100001110,3047,0.12967235603832036,-0.3040564496817697,0.8,0.6000000000000001
235415,110000000000000000000001001010001110,2876,0.5979400086720374,-0.07264822662208004,0.4000000000000001,0.10000000000000007
235509,010100000011000000000101001010001010,2943,0.5977400086720375,0.3979283320349751,0.4000000000000001,0.8
235520,110000000000000110000101001000111100,3156,0.2878079493952985,-0.4579256571577924,0.8,0.8
235523,110000000000000000000101001110001100,3143,0.2969100130080564,-0.3810601447353321,0.8,0.6000000000000001
235535,100000000010000000000101101100001110,2964,0.5542568846316855,-0.022883761613279763,0.4000000000000001,0.8
235547,111000000010000001000101001100001110,3006,0.4398883677199909,-0.1106291507850749,0.4000000000000001,0.6000000000000001
235640,110000000100000000000101001010001100,3083,0.3804273933790468,-0.23002237101666845,0.6000000000000001,0.8
235698,101000000011000001000100101010000100,3469,0.0,-0.30729867642793096,1.0,0.7000000000000001
235747,110000000000000100000101001000001110,2905,0.4216487496163563,0.2218365077027047,0.6000000000000001,0.6000000000000001
235764,101000000010000001000101011010001110,3057,0.4245997616971087,-0.04582290481112189,0.4000000000000001,0.8
235772,011000000010000001000101001011001010,2913,0.4216487496163563,0.22183758288735506,0.6000000000000001,0.6000000000000001
235803,100010000010000000000101001010011100,3197,0.19214487623212698,-0.3530493849221402,0.8,1.0
235810,110000000000000000000101001000111100,3042,0.2967100130080564,0.09689715556018244,0.8,0.6000000000000001
235830,101000000010000011000001001010001110,3026,0.6449518300467252,0.032312685600006434,0.6000000000000001,0.8
235885,110000000000000000000101001000001110,3141,0.4216487496163563,0.22183377032759471,0.6000000000000001,0.30000000000000016
235967,110100000010000000000101001000001110,2941,0.5979400086720374,-0.19256251803413865,0.4000000000000001,0.6000000000000001
235998,100000000010000010000101001000001110,3012,0.2969100130080564,-0.3810601447353321,0.8,0.6000000000000001
236012,101000000010001001000101001000111100,3119,0.4487682272687158,0.04430200871094897,0.4000000000000001,1.0
236039,010000000010000000000101001110011010,2844,0.5977400086720375,0.3979283320349751,0.4000000000000001,0.8
236149,101100000011000001000100001100110100,3248,0.13178458161248,-0.4711049854267994,1.0,0.9
236258,100000000010000010000101001000101100,3171,0.2,-0.3915525375142825,1.0,0.8
236322,110000000010000000000101001000101110,2987,0.5979400086720374,-0.2521190710717929,0.4000000000000001,0.7000000000000001
236399,100000000011000000000101001010001110,2939,0.3046914620909753,-0.27582044753509266,0.6000000000000001,0.8
236461,100000000011000000000101001100101100,3467,0.12460284671975645,-0.4570398153348011,1.0,1.0
236487,101000000010000001000101101000111100,3211,0.11947126655756173,-0.25360437572738176,0.8,0.9
236557,010000000010000000000100011010000010,2842,0.5977400086720375,0.3979253748411616,0.4000000000000001,0.6000000000000001
236626,101000000011000001000101101000111100,3287,0.11635725249306905,-0.32336815174437017,0.8,1.0
236645,100000000010000000000101000011001110,3000,0.2692538937519194,-0.10848295914161132,0.6000000000000001,0.6000000000000001
236655,101000000010000001100100001000110100,3097,0.5222010636680872,-0.004386714166691286,0.4000000000000001,0.9
236722,110000000100000000000101001000111100,3055,0.4216487496163563,0.22183728396946806,0.6000000000000001,0.9
236731,100000000001000000000001001010011100,3196,0.11715728752538104,-0.2784628990743494,1.0,0.5000000000000001
236799,100000000010000000000101001011001110,2903,0.3157189355396721,-0.21735636968288616,0.6000000000000001,0.8
236856,110000000010000000000101001000111100,3030,0.4218487496163563,-0.3270635816159834,0.6000000000000001,0.9
237075,100000000011000000000101001000111100,3309,0.16782017366482388,-0.5306092382317769,1.0,1.0
237086,010100000010000000000101101000111000,3064,0.4216487496163563,0.2218376363197236,0.6000000000000001,1.0
237117,011000000010000001000101001000001010,2824,0.2967100130080564,0.0968963954728186,0.8,0.4000000000000001
237134,000000000010000000010101010010001000,2968,0.4216487496163563,0.22183293556044248,0.6000000000000001,0.8
237139,011100000000000101000101001110001010,3048,0.4216487496163563,0.22183942514729196,0.6000000000000001,0.8
237162,011000000000000001000001001010001010,2927,0.2967100130080564,0.0968950337192948,0.8,0.30000000000000016
237208,101010000010000001000100001000110100,3203,0.25979322192979626,-0.4250717506369161,0.8,0.9
237248,011000100000000001000001001010001010,2934,0.4216487496163563,0.2218365077027047,0.6000000000000001,0.4000000000000001
237264,100000000010000000000001000010001100,3018,0.1998,-2.496548126931692e-05,1.0,1.1102230246251563e-16
237287,100000000010000000001101001010001100,3043,0.4218487496163564,-0.013445368030702426,0.6000000000000001,0.6000000000000001
237296,101000000011000001000100101011000100,3728,0.0,-0.29690163197250785,1.0,1.0
237358,110000000000000100000101001000111100,3082,0.2967100130080564,0.0968992259478986,0.8,0.7000000000000001
237376,010000000000000000001101001010001010,2903,0.5977400086720375,0.3979263911367996,0.4000000000000001,0.4000000000000001
237447,101000000011000001000100001000100110,3298,0.2865603449279035,-0.5034793791117803,0.8,1.0
237478,101000000000000001000101000000001110,3060,0.2967100130080564,0.09689336935387684,0.8,0.30000000000000016
237502,101000000001000001000100001010110100,3241,0.2565717424949285,-0.4336992252237205,0.8,0.9
237525,101000000000000111000101001010011100,3279,0.03163732180991215,-0.3785064816238625,1.0,1.0
237572,101000000110000001000100001000010100,3221,0.1414213562373095,-0.3385649891886177,1.0,0.7000000000000001
237689,100100001010000000000101011000001111,2246,0.4218487496163563,-0.5446189978483755,0.6000000000000001,1.0
237759,010010001000000100000101001000001011,1992,0.5977400086720375,0.3979296582380668,0.4000000000000001,0.6000000000000001
237834,100100001010000010000101001000001111,2113,0.4218487496163563,-0.4940009048644422,0.6000000000000001,0.8
237865,001100000010000001000101011000001010,2227,0.1998,-1.184107145313437e-05,1.0,0.8
237896,000100001010001010000101001010001001,2329,0.32600258783589225,-0.0052965404313460316,0.6000000000000001,0.8
237915,001000001011000101000101001000001011,1934,0.4371658219181457,-0.03327620959965799,0.4000000000000001,0.9
237937,100000001011000010000101001000001111,1942,0.5760984466518615,-0.32198037768530346,0.4000000000000001,0.8
237983,100000001000000100000101001111001111,2234,0.5911882690210021,-0.3144681526732229,0.4000000000000001,1.0
238086,100000001000000100000101101000001111,2188,0.5977400086720375,0.3979290350604545,0.4000000000000001,0.9
238128,100100001010000010000101000000001111,2164,0.4218487496163563,-0.40437328041532056,0.6000000000000001,0.6000000000000001
238217,100000001011000010000100001000100111,2244,0.5977400086720375,0.39792935824438064,0.4000000000000001,1.0
238243,101100001010000011000101001100101111,2249,0.3221107814832445,-0.4010112495663285,0.6000000000000001,1.0
238360,011000001010000011000101001000001011,2239,0.4695503368624467,-0.1106291507850749,0.4000000000000001,0.6000000000000001
238445,101000000010000011000100001100000110,2255,0.2522858912060256,-0.3712648867775061,0.8,0.8
238632,101000001000000101000101001000001111,2284,0.4216487496163563,0.221838227547492,0.6000000000000001,0.6000000000000001
238640,100000001000000100000101001000001111,2193,0.4216487496163563,0.2218365077027047,0.6000000000000001,0.6000000000000001
238651,101000001000000111000101111000001111,2226,0.5180759112076383,-0.28026037926334063,0.4000000000000001,1.0
238723,101000000100000111000101000100001100,2276,0.2804298128307362,-0.18187614050328255,1.0,0.8
238820,010010001000000100000101001100001011,2184,0.5827138100725644,-0.24094992618993946,0.4000000000000001,0.8
238926,100100001010000010000100001000000111,2142,0.4216487496163563,0.22183608581194372,0.6000000000000001,0.6000000000000001
238932,100000001100000010000100000100000111,2255,0.4216487496163563,0.2218354259772056,0.6000000000000001,0.8
238936,100110001010000010000101001000001101,2274,0.4133496214256497,-0.42456878447689145,0.6000000000000001,0.8
238959,101100101010000011000101001000001101,2329,0.1316803005529157,-0.3790997118356405,0.8,0.8
239230,101000001010000011000100001000000111,2294,0.4218487496163563,-0.5581898411061699,0.6000000000000001,0.8
239264,100000001000000110000101001000001111,2237,0.4147967324719607,-0.5808575765018755,0.6000000000000001,0.7000000000000001
239270,100100001010000010000001000000001111,2310,0.4218487496163563,-0.4161171881375019,0.6000000000000001,0.6000000000000001
239557,101000001000000101000000111010000101,2311,0.26456474250801915,-0.5047465465193509,0.8,0.9
239775,100100001100000010000101000000001111,2293,0.5701269391678114,-0.19242068552362807,0.4000000000000001,0.8
239806,101000001000000011000101001000011111,2263,0.4947781949834134,-0.2574945361078855,0.4000000000000001,1.0
239873,101100001100100011000100000100000101,2271,0.5119186529381334,-0.007050448225502493,0.4000000000000001,1.0
239957,101000001000000101000101101000001111,2074,0.5977400086720375,0.3979304374137035,0.4000000000000001,0.9
239988,101100001000000101000101000000001111,2171,0.4870658706423172,-0.19388344230482574,0.4000000000000001,0.6000000000000001
240173,110000001010000000000001001000001101,2001,0.5979400086720374,-0.30794234426913897,0.4000000000000001,0.30000000000000016
240271,100000000000000100000101001111001110,2225,0.4103819481215303,-0.257272258055915,0.6000000000000001,0.8
240478,101000001010000111000101011000001111,1987,0.5225986056302611,-0.29307870552738696,0.4000000000000001,1.0
240547,000010001010000010000101001000001011,2160,0.5860943680197197,-0.11770748249952118,0.4000000000000001,0.6000000000000001
241023,100000001010000010000101001100101111,1942,0.4008870875785733,-0.5120092148652262,0.6000000000000001,1.0
241223,010010001000000000000101001000001011,2220,0.4216487496163563,0.2218365077027047,0.6000000000000001,0.5000000000000001
241298,101100001000000101000101001100001111,2251,0.5047755497617937,-0.28405606787785737,0.4000000000000001,0.8
241335,101000000010000101000101001111001110,2237,0.42223609641930665,-0.00828568470831359,0.4000000000000001,1.0
241409,101000001000000011000100001000000111,2160,0.4218487496163563,-0.6027165745254832,0.6000000000000001,0.6000000000000001
241439,100000001000000010000001001000001111,2336,0.4218487496163563,-0.4559579313331807,0.6000000000000001,0.30000000000000016
241494,001110001000000111000101001000001001,2287,0.4219256976194502,0.033505415905395464,0.4000000000000001,0.7000000000000001
241531,100100101010000010000101001000001101,2260,0.2547604898113382,-0.4467892693182525,0.8,0.8
241706,100000101000000100000101001010011101,2372,0.3772826774335861,-0.3828654025466395,0.6000000000000001,1.0
241864,101010001000000101000101001100001111,2149,0.5202609534035376,-0.3084577944239613,0.4000000000000001,0.8
241939,100100001010000010000101000010001111,2212,0.5252127359447647,-0.1922016525617249,0.4000000000000001,0.6000000000000001
242099,101000001100000011010101000100001111,2287,0.4182348327695688,-0.07685106350980507,0.4000000000000001,1.0
242257,100100001100000010000101000100001101,2291,0.22763182682537006,-0.3733729916476821,0.8,1.0
242573,101000001110000001000101100010101101,1293,0.24582549899004175,-0.21541129520635893,0.6000000000000001,1.0
242849,100000001110000100000101101100001101,1209,0.36996469056144654,-0.4004309873194359,0.6000000000000001,1.0
243072,001000001110000001000101101010001011,1108,0.4121535710451325,-0.08520440739409002,0.4000000000000001,1.0
243232,001000001110000001000101101010001001,1281,0.1189729220259776,-0.3750522601958678,1.0,1.0
243680,001000001110000001000101101110001001,1203,0.20874035455371293,-0.26247764387155137,0.8,1.0
243862,101000000110001001000101101010001100,1181,0.5858134532793595,-0.08543029230037129,0.8,1.0
244976,100000001110000000000101101010101101,1261,0.346638983222365,-0.3962369513584372,0.6000000000000001,1.0
245385,001000001110000001000101001010011001,1285,0.2419828528814568,-0.268165764047022,1.0,1.0
245474,100000001110000000000101100010001101,1220,0.07062358305565652,-0.4576098869341493,1.0,1.0
245678,100000001110000000000101101110001101,1328,0.20255291817473547,-0.4699121956967887,0.8,1.0
245952,101100001110000001000100101010000101,1233,0.20255291817473547,-0.4699121956967887,0.8,1.0
246317,100000000110000000000101101010001100,1317,0.0865553500435102,-0.21729297795184074,1.0,0.6000000000000001
246370,100000001110000000010001101010001101,1269,0.1105865148164927,-0.29747040084887444,0.8,1.0
246628,101000001110000101010101101010001101,1246,0.2236196133798456,-0.2720289624048437,0.6000000000000001,1.0
247047,101000001110000001001101101000001101,1221,0.3979400086720375,-0.09268020990252557,0.4000000000000001,1.0
247142,100000001110000000000111100010001101,1238,0.5077633136820051,-0.16363841999376444,0.4000000000000001,1.0
247173,101000001110000001000101101011001101,1243,2.2204460492503126e-17,-0.4970278668089063,1.0,1.0
247589,100000001010000110000101001100001111,1605,0.5704239523734058,-0.33591795580954503,0.4000000000000001,1.0
247590,100100000000000110000101001100001100,1514,0.2397119458013237,-0.2972566816028262,0.8,0.8
247608,100000000000000110000101011000001110,1501,0.28727379771846523,-0.4844621935704246,0.8,0.8
247610,100000000000100110000101001100001100,1532,0.3049985665426901,-0.13379289640914688,0.6000000000000001,0.8
247682,100000001000000100000111001100001101,1666,0.5908879915276418,-0.40476631744619457,0.4000000000000001,0.8
247733,100000000000000110000101001100011110,1528,0.3916111742096871,-0.3346784695318596,0.6000000000000001,0.8
247765,101000001000000111000101010000001111,1620,0.3275403161842434,-0.3955777004271666,0.6000000000000001,0.7000000000000001
247794,100000000000000110000101011000101110,1517,0.4137607767917346,-0.37474542137335815,0.6000000000000001,0.8
247871,100000000000000110000101001110001100,1639,0.1314223430254313,-0.39207891475427104,1.0,0.8
247958,100000000000000110000101001100001110,1465,0.2625118529997434,-0.4452598349487701,0.8,0.8
248008,100000001000000110000101010100011101,1699,0.3952412405969736,-0.3621130301958048,0.6000000000000001,1.0
248016,100000000000000110000101001010001110,1595,0.3766690767227392,-0.2937987415552024,0.6000000000000001,0.7000000000000001
248030,111000000000000111000101001100001110,1558,0.3031719561345825,-0.3349957660041055,0.6000000000000001,0.8
248208,100000000000000110000101001000001110,1568,0.2845493332330585,-0.4396680062453662,0.8,0.7000000000000001
248223,100000000000000100000101001100001110,1510,0.2845493332330586,-0.4396680062453662,0.8,0.8
248277,101000101000000111000001001100001101,1692,0.22184874961635634,-0.22292432896747544,0.6000000000000001,1.0
248309,100000001000000110000101001100011111,1433,0.5777384454365239,-0.33396555916494425,0.4000000000000001,1.0
248323,100000000000000100000101001100001100,1739,0.18017872829546425,-0.4039616668002899,1.0,0.8
248389,100000001000000110000101001101001111,1595,0.3983597670394633,-0.5049991557946663,0.6000000000000001,0.8
248520,100100001000000110000101001110101101,1662,0.3765689362849317,-0.4137119545092231,0.6000000000000001,1.0
248610,100000000000000010000101001100001110,1573,0.26686579204358946,-0.4145006120026079,0.8,0.8
248657,100000100000000110000101001100001100,1629,0.4810898255983713,0.04229836264653425,0.4000000000000001,0.8
248718,101000000000000111010101001100001100,1731,0.17413400087352232,-0.2418186200122897,0.8,0.8
248729,100000000000000110001101001101001110,1607,0.494534360616245,-0.04333440619933937,0.4000000000000001,0.8
248971,100000000000000110010101001100001110,1430,0.5239421770451872,-0.09024633742213868,0.4000000000000001,0.8
249008,101000000000000111000101001100001110,1703,0.1391750783963174,-0.3776713974224475,0.8,0.8
249153,101000000100000111000101001100001110,1503,0.13235828516367049,-0.33742850280037856,0.8,0.8
249180,100000000000000110000101101100001110,1491,0.5634831894230832,-0.09311945400984699,0.4000000000000001,0.8
249209,100000100000000110000001001100001100,1671,0.2543521612444351,0.0285817459138423,0.6000000000000001,0.8
249211,101000001000000011000101011100001111,1552,0.5028173719165236,-0.2967896985331961,0.4000000000000001,0.8
249586,100000001000000110000100001100010111,1637,0.581697948043715,-0.3095578265266209,0.4000000000000001,1.0
249806,101000000000000111000101001110001110,1629,0.2528204232990748,-0.22319040583445945,0.6000000000000001,0.8
250016,101000100000000111000101001100001100,1669,0.4974944808824702,0.08446212347407489,0.4000000000000001,0.8
250162,100000001011000010000100001100000101,1512,0.2967100130080564,0.09689668936890572,0.8,1.0
250207,100000001100000100000101001100001111,1607,0.39802526439183983,-0.5137970952910671,0.6000000000000001,1.0
250279,101000001000000101000101011100001111,1499,0.5209961459254745,-0.3165165662016746,0.4000000000000001,0.8
250309,100000000000000110000101011000011110,1593,0.5893418018879893,-0.19339494807685714,0.4000000000000001,0.8
250325,101000001000000111000101001101001111,1683,0.3250850104302372,-0.4299104779992941,0.6000000000000001,0.8
250397,101100001000000111000101001100001111,1593,0.5011762694859183,-0.25381921894361303,0.4000000000000001,0.8
250446,100000001000000110000101001100101111,1667,0.4035766791787229,-0.5489042168716607,0.6000000000000001,0.8
250616,101000000000000111000101000100001110,1685,0.1320242193759717,-0.2441180951257924,0.8,0.8
250656,100000001100000110000101011100001111,1680,0.5665119676424425,-0.3443924393412716,0.4000000000000001,1.0
251224,101100001000000101000100001100000101,1895,0.28357648186046985,-0.608729466327912,0.8,0.8
251330,101000000000100111000101001100001110,1611,0.3989070442956856,-0.015302571936060104,0.4000000000000001,0.8
251480,100000000100000110000101001100001110,1552,0.23914265524764594,-0.394149449673828,0.8,0.8
251489,100000000100000100000101001101001110,1566,0.2579896841704773,-0.3366933360053107,0.8,0.8
251592,101000000000000101000101001100001100,1709,0.04248239523702853,-0.3402920188838872,1.0,0.8
251688,100000000000000110000101000000001110,1570,0.2770887413035205,-0.2691219835494399,0.8,0.6000000000000001
251774,100000000000000110011101001100001100,1676,0.39794000867203744,0.06353500802293904,0.4000000000000001,0.8
251780,100000000100000100000100001101000110,1590,0.2967100130080564,0.09689800913076094,0.8,0.8
251890,110000000000000110000101001100001110,1664,0.3960279367699885,-0.404532449065912,0.6000000000000001,0.8
251950,100000001000000110000101010100001101,1628,0.2694903845730108,-0.5257946973858363,0.8,0.8
251964,110000000100000110000101001100001110,1568,0.5545365288554063,-0.17630693423091975,0.4000000000000001,0.8
252104,100100000000000110000001001100011110,1597,0.5589962824933616,-0.07137169057339265,0.4000000000000001,0.8
252126,101000000000000011000101011101001110,1546,0.263028316554962,-0.2234401794488386,0.6000000000000001,0.8
252284,101000001011000101000000011010000101,1903,0.5322255973730528,-0.16263655153406925,0.4000000000000001,1.0
252352,101000000010000001000000001010010100,1767,0.4828427124746195,-0.1158302127151318,1.0,0.4000000000000001
252453,111000000010000001000100001010000100,1885,0.32184874961635634,-0.2487394856777612,0.6000000000000001,0.4000000000000001
252622,111010000010000001000100001010010100,1769,0.5098721210106831,-0.1584657197873774,0.4000000000000001,0.9
252972,111010000010000001000100001010000100,1746,0.5226613682220332,-0.11295000958422267,0.4000000000000001,0.7000000000000001
253635,101100000010000001000100111010000100,1849,0.1134691290918946,-0.2270500048266492,0.8,1.0
253982,111000000110000011000100001000000100,1845,0.5979400086720374,-0.02288376161327982,0.4000000000000001,0.8
254030,101100000010000001000100001010010100,1859,0.0,-0.3356775603496467,1.0,0.8
254378,100000001010000000001100001000010101,1788,0.4216487496163563,0.22183436611185847,0.6000000000000001,0.8
254529,101000000010000001000000001010010110,1825,0.39794000867203744,0.07841887505006129,0.4000000000000001,0.8
254635,101000001010000001000000001011010101,1913,0.14776649846266027,-0.3239137572772604,0.8,0.8
255329,101010001110000001000100001000000101,1879,0.4218487496163563,-0.4797978569941965,0.6000000000000001,0.8
255541,101010001010000011000100101000000101,1899,0.3980790902465903,-0.4285711904424038,0.6000000000000001,1.0
255774,101000001011010001000100001000000101,1866,0.5337451727672421,-0.1925625180341388,0.4000000000000001,0.8
256217,101000000010000001010100001010010100,1840,0.15377151443178716,-0.2099197842196242,0.8,0.7000000000000001
256762,101000000010000001000100001010010110,1836,0.4807827211466565,-0.09972918847941152,0.4000000000000001,0.8
257313,100010001100000000000101001010011101,1451,0.265280860752388,-0.5689462126266114,0.8,1.0
257327,000010001100000000000101101010001001,1484,0.25271596410171504,-0.42998590542778203,0.8,1.0
257340,100010001110000000000101000010101101,1371,0.5061689938142204,-0.16263655153406914,0.4000000000000001,1.0
257348,100010001100000000000101001011011101,1362,0.3911116874388316,-0.4007311295763995,0.6000000000000001,1.0
257365,100010000100000000000101001010011100,1449,0.2447309359763229,-0.33760080762484235,0.8,1.0
257628,000000001101000000000101001010001011,1512,0.3359538560745192,-0.26208546482975986,0.6000000000000001,0.6000000000000001
257677,100010001100000000000101001010101101,1049,0.3942512017341203,-0.4967881311354056,0.6000000000000001,1.0
257945,100000001101100000000101001010001101,1505,0.19184665298532727,-0.4559035838414925,0.8,0.8
257946,100000001101000000000101001010011101,1719,0.1375975841250034,-0.6139623470766075,1.0,1.0
257965,100010001100000000010101001010011101,1226,0.5325562208307095,-0.1809953250287528,0.4000000000000001,1.0
257991,100000001100000000010101001010001101,1507,0.22427821370836787,-0.4905351551338078,0.8,0.8
257992,100010001101000000000101001010001101,1490,0.2378296314944578,-0.5465574621526993,0.8,0.8
258103,100010001100100000000101001010001101,1398,0.5329178360389838,-0.2036322596652784,0.4000000000000001,0.8
258163,100000001000000000000001001110001101,1426,0.20000000000000004,-0.6033963922812775,1.0,0.6000000000000001
258194,000000001101001000000101001010001001,1494,0.1362632820104111,-0.18349477620459376,0.8,0.6000000000000001
258503,000010001100000000000101011010001001,1332,0.3812500652433501,-0.30487577370317703,0.6000000000000001,1.0
258811,000000001100000000000101111010001001,1466,0.26473018667288034,-0.4336992252237207,0.8,0.9
258850,101100001101000001000001001010011101,1520,0.0969100130080564,-0.3374788856719377,0.8,1.0
258990,100010001100100000000101001010011101,1456,0.5361257236533851,-0.18143381475628367,0.4000000000000001,1.0
259083,100010001100000000000101001110011101,1430,0.2661729508305317,-0.5256698661846997,0.8,1.0
259112,100010001100000010000101001010111101,1424,0.5522590144578695,-0.23719960224555095,0.4000000000000001,1.0
259119,000000001100000000000101101010001001,1456,0.15767082651239225,-0.4895321018131153,1.0,0.7000000000000001
259480,101000001111000001000101001010011101,1939,0.0,-0.5035809670053852,1.0,1.0
259628,100000001000000000000011001110001101,1452,0.5979400086720374,-0.3058705195148715,0.4000000000000001,0.8
259637,101010001100100001000101001010011101,1414,0.4509394286177473,-0.11997589469735942,0.4000000000000001,1.0
259839,100010001110000000000001000010101101,1373,0.5977400086720375,0.3979292216118797,0.4000000000000001,0.9
259870,100010001101000000000101101010101101,1288,0.5494849692993288,-0.2518669747241156,0.4000000000000001,1.0
259925,000000001100000000000101101010001011,1468,0.5695128839258474,-0.2077425295731607,0.4000000000000001,0.9
259948,000000001101000000000101001010001001,1501,0.0541551571525261,-0.34300904605462484,1.0,0.4000000000000001
260134,100010001110000000000100001010100101,1314,0.5487672626507455,-0.3528749426340567,0.4000000000000001,1.0
260228,000110001100000000000101001010011001,1378,0.3269107565927117,-0.16183017776278258,0.6000000000000001,1.0
260267,100010001110000000000101000010001101,1391,0.30452711205753696,-0.2937987415552025,0.6000000000000001,0.8
260533,100000001101000000000101101010001101,1637,0.13759758412500342,-0.6139623470766075,1.0,1.0
260615,100010001100000000000101011010011101,1375,0.5709428773851378,-0.2847013069775371,0.4000000000000001,1.0
260873,000000001101000000000101001010011001,1488,0.05011628976261644,-0.30004416237737913,1.0,0.8
261020,000000001000000000000101001110011011,1427,0.5979400086720376,-0.02288376161327965,0.4000000000000001,0.7000000000000001
261026,100010001100000000000001001010001101,1511,0.2517303401144393,-0.4629979957661686,0.8,0.7000000000000001
261192,100000001100001000000101001010011101,1503,0.34681996534352305,-0.32764730251970503,0.6000000000000001,1.0
261230,100010001100000000000101101010011101,1488,0.265707543408688,-0.5443392876859573,0.8,1.0
261822,100000001100000000010101001010011101,1443,0.2264360424869385,-0.4492605602941017,0.8,1.0
261994,100010001100000010000101001010011101,1306,0.36854794444799455,-0.4007311295763995,0.6000000000000001,1.0
262456,001000001000000101000101011010001011,1964,0.4761450878728313,-0.12384558600703904,0.4000000000000001,0.8
262493,111000001010000001010101000010001101,1928,0.44014476290374605,-0.07196770180588508,0.4000000000000001,0.7000000000000001
262606,101000101000000001000101010000001101,1884,0.4216487496163563,0.2218376308978312,0.6000000000000001,0.8
262711,101100001000000101000100001010100101,2131,0.3935694351743651,-0.4782174245942141,0.6000000000000001,1.0
262861,101000001000000001000101010000001111,1916,0.4216487496163563,0.2218374325932139,0.6000000000000001,0.5000000000000001
262993,101000001000000001000101110000001101,1862,0.1998,-1.1841071453134371e-05,1.0,0.7000000000000001
263096,110000001000000000000101010000001101,1901,0.4216487496163563,0.22183541818333935,0.6000000000000001,0.5000000000000001
263100,101000101100001001000101000010001101,1908,0.3404568134948579,-0.10820671758715944,0.6000000000000001,0.7000000000000001
263113,111000001000000001000101010010001101,1853,0.4870658706423172,-0.21110317603414724,0.4000000000000001,0.7000000000000001
263299,111000001000000001000100011010000101,2006,0.5908879915276418,-0.4298864548953268,0.4000000000000001,0.8
